from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U15317Z3,U15317Z5,2,0,11270,11207
U15317Z3,U15317Z5,2,0,15940,11207
U15317Z3,U15317Z7,2,0,11270,11217
U15317Z3,U15317Z7,2,0,11270,14839
U15317Z3,U15317Z7,2,0,15940,11217
U15317Z3,U15317Z7,2,0,15940,14839
U15317Z3,U15317Z5,2,0,14853,11209
U15317Z3,U15317Z7,2,0,14853,11219
U15317Z3,U15317Z7,2,0,14853,14841
U15317Z6,U15317Z5,2,0,14854,11220
U15317Z6,U15317Z5,2,0,14854,14842
U15317Z3,U15317Z5,2,0,14857,11220
U15317Z3,U15317Z5,2,0,14857,14842
U15317Z3,U15317Z7,2,0,14857,11210
U15317Z3,U15317Z5,2,0,14855,11211
U15317Z3,U15317Z7,2,0,14855,11221
U15317Z3,U15317Z7,2,0,14855,14843
U15317Z6,U15317Z5,2,0,14856,11222
U15317Z6,U15317Z5,2,0,14856,14844
U15317Z3,U15317Z5,2,0,14849,11222
U15317Z3,U15317Z5,2,0,14849,14844
U15317Z3,U15317Z7,2,0,14849,11212
U15317Z6,U15317Z5,2,0,11259,11213
U15317Z1,U15317Z5,2,0,45,46
U15317Z1,U15317Z7,2,0,45,33
U15317Z1,U15317Z5,2,0,2088,42
U15317Z1,U15317Z7,2,0,5649,47
U15317Z1,U15317Z7,2,0,2090,60
U15317Z1,U15317Z7,2,0,2105,37
U15317Z1,U15317Z7,2,0,2065,62
U15317Z1,U15317Z5,2,0,2068,63
U15317Z1,U15317Z7,2,0,2107,53
U15317Z1,U15317Z5,2,0,2111,54
U15317Z1,U15317Z7,2,0,2111,39
U15317Z1,U15317Z5,2,0,2090,65
U15317Z1,U15317Z7,2,0,2072,64
U15317Z1,U15317Z7,2,0,2080,66
U15317Z1,U15317Z5,2,0,2093,284
U15317Z1,U15317Z7,2,0,2088,285
U15317Z1,U15317Z5,2,0,13333,11205
U15317Z1,U15317Z7,2,0,13333,11215
U15317Z1,U15317Z7,2,0,13333,14837
U15317Z1,U15317Z5,2,0,13337,11209
U15317Z1,U15317Z7,2,0,13337,11219
U15317Z1,U15317Z7,2,0,13337,14841
U15317Z1,U15317Z5,2,0,13341,11211
U15317Z1,U15317Z7,2,0,13341,11221
U15317Z1,U15317Z7,2,0,13341,14843
U15325Z1,U15325Z2,2,0,2147,40
U15325Z1,U15325Z2,2,0,2114,284
U15702Z1,U15702Z2,2,0,2232,41
U15714Z51,U15714Z1,2,0,2248,47
U15714Z51,U15714Z1,2,0,2252,51
U15714Z51,U15714Z1,2,0,2242,37
U15714Z51,U15714Z1,2,0,2254,62
U15702Z1,U15702Z2,2,0,2234,70
U15428Z2,U15428Z2,2,0,6317,47
U15428Z2,U15428Z2,2,0,6325,49
U15428Z2,U15428Z2,2,0,6327,60
U15428Z2,U15428Z2,2,0,6342,43
U15428Z2,U15428Z2,2,0,6344,37
U15428Z2,U15428Z2,2,0,6331,62
U15428Z2,U15428Z2,2,0,6346,53
U15428Z2,U15428Z2,2,0,6329,66
U15428Z2,U15428Z2,2,0,6338,2132
U1677Z2,U1677Z2,2,0,14222,38603
U1677Z2,U1677Z2,2,0,15734,38603
U16449Z1,U16449Z1,2,0,7938,75
U16525Z2,U16525Z1,2,0,7762,75
U16525Z2,U16525Z2,2,0,7937,74
U16449Z1,U16449Z2,2,0,7983,74
U16525Z2,U16525Z1,2,0,7939,86
U16449Z1,U16449Z1,2,0,7959,86
U16449Z1,U16449Z2,2,0,7957,85
U16525Z2,U16525Z1,2,0,7960,92
U16525Z2,U16525Z1,2,0,7960,17062
U16525Z2,U16525Z1,2,0,7960,18312
U16449Z1,U16449Z1,2,0,7940,92
U16449Z1,U16449Z1,2,0,7940,17062
U16449Z1,U16449Z1,2,0,7940,18312
U16525Z2,U16525Z2,2,0,7984,91
U16525Z2,U16525Z2,2,0,7984,17061
U16525Z2,U16525Z2,2,0,7984,18311
U16449Z1,U16449Z2,2,0,7973,91
U16449Z1,U16449Z2,2,0,7973,17061
U16449Z1,U16449Z2,2,0,7973,18311
U16525Z2,U16525Z1,2,240,7960,123
U16525Z2,U16525Z2,2,0,7958,98
U16525Z2,U16525Z2,2,0,7958,17066
U16525Z2,U16525Z2,2,0,7958,18316
U16449Z1,U16449Z2,2,0,7924,98
U16449Z1,U16449Z2,2,0,7924,17066
U16449Z1,U16449Z2,2,0,7924,18316
U16525Z2,U16525Z1,2,0,7941,111
U16449Z1,U16449Z1,2,0,7961,111
U16449Z1,U16449Z2,2,0,8334,116
U16449Z1,U16449Z2,2,0,8334,17074
U16449Z1,U16449Z2,2,0,8334,18324
U16449Z1,U16449Z2,2,0,7938,122
U16525Z2,U16525Z2,2,0,7762,122
U16449Z1,U16449Z1,2,0,7942,78
U16525Z2,U16525Z1,2,0,8340,78
U16525Z2,U16525Z2,2,0,7939,110
U16449Z1,U16449Z2,2,0,7959,110
U16525Z2,U16525Z1,2,0,7962,88
U16449Z1,U16449Z1,2,0,8096,88
U16525Z2,U16525Z2,2,0,7960,130
U16449Z1,U16449Z2,2,0,7940,130
U16449Z1,U16449Z1,2,0,7963,131
U16525Z2,U16525Z1,2,0,8097,131
U16449Z1,U16449Z2,2,0,7959,93
U16449Z1,U16449Z2,2,0,7959,17063
U16449Z1,U16449Z2,2,0,7959,18313
U16525Z2,U16525Z2,2,0,7941,93
U16525Z2,U16525Z2,2,0,7941,17063
U16525Z2,U16525Z2,2,0,7941,18313
U16449Z1,U16449Z2,2,0,7961,93
U16449Z1,U16449Z2,2,0,7961,17063
U16449Z1,U16449Z2,2,0,7961,18313
U16525Z2,U16525Z1,2,0,7945,119
U16525Z2,U16525Z1,2,0,7945,17075
U16525Z2,U16525Z1,2,0,7945,18325
U16449Z1,U16449Z2,2,0,7942,87
U16525Z2,U16525Z2,2,0,8340,87
U16525Z2,U16525Z1,2,0,7964,80
U16449Z1,U16449Z1,2,0,8084,80
U16449Z1,U16449Z2,2,0,8341,102
U16449Z1,U16449Z2,2,0,8341,17068
U16449Z1,U16449Z2,2,0,8341,18318
U16449Z1,U16449Z1,2,0,7946,96
U16449Z1,U16449Z1,2,0,7946,17064
U16449Z1,U16449Z1,2,0,7946,18314
U16525Z2,U16525Z1,2,0,8085,96
U16525Z2,U16525Z1,2,0,8085,17064
U16525Z2,U16525Z1,2,0,8085,18314
U16449Z1,U16449Z2,2,0,7957,79
U16525Z2,U16525Z2,2,0,7962,79
U16449Z1,U16449Z2,2,0,8096,79
U16525Z2,U16525Z1,2,0,7947,113
U16449Z1,U16449Z1,2,0,7933,113
U16449Z1,U16449Z2,2,0,7963,112
U16525Z2,U16525Z2,2,0,8097,112
U16449Z1,U16449Z1,2,0,7948,105
U16449Z1,U16449Z1,2,0,7948,17069
U16449Z1,U16449Z1,2,0,7948,18319
U16525Z2,U16525Z1,2,0,7934,105
U16525Z2,U16525Z1,2,0,7934,17069
U16525Z2,U16525Z1,2,0,7934,18319
U16449Z1,U16449Z1,2,0,8074,105
U16449Z1,U16449Z1,2,0,8074,17069
U16449Z1,U16449Z1,2,0,8074,18319
U16525Z2,U16525Z2,2,0,7964,126
U16449Z1,U16449Z2,2,0,8084,126
U16525Z2,U16525Z1,2,0,7949,127
U16449Z1,U16449Z1,2,0,7965,127
U16449Z1,U16449Z2,2,0,8084,133
U16525Z2,U16525Z2,2,0,7947,120
U16525Z2,U16525Z2,2,0,7947,17076
U16525Z2,U16525Z2,2,0,7947,18326
U16449Z1,U16449Z2,2,0,7933,120
U16449Z1,U16449Z2,2,0,7933,17076
U16449Z1,U16449Z2,2,0,7933,18326
U16449Z1,U16449Z1,2,0,7967,121
U16449Z1,U16449Z1,2,0,7967,17077
U16449Z1,U16449Z1,2,0,7967,18327
U16525Z2,U16525Z1,2,0,7936,121
U16525Z2,U16525Z1,2,0,7936,17077
U16525Z2,U16525Z1,2,0,7936,18327
U16525Z2,U16525Z2,2,0,7949,81
U16449Z1,U16449Z2,2,0,7965,81
U16525Z2,U16525Z1,2,0,7968,82
U16449Z1,U16449Z1,2,0,7950,82
U16449Z1,U16449Z2,2,0,7967,106
U16449Z1,U16449Z2,2,0,7967,17070
U16449Z1,U16449Z2,2,0,7967,18320
U16525Z2,U16525Z2,2,0,7936,106
U16525Z2,U16525Z2,2,0,7936,17070
U16525Z2,U16525Z2,2,0,7936,18320
U16449Z1,U16449Z2,2,0,8074,106
U16449Z1,U16449Z2,2,0,8074,17070
U16449Z1,U16449Z2,2,0,8074,18320
U16449Z1,U16449Z1,2,0,7969,107
U16449Z1,U16449Z1,2,0,7969,17071
U16449Z1,U16449Z1,2,0,7969,18321
U16527Z3,U16527Z1,2,0,7954,84
U16525Z2,U16525Z1,2,0,7972,7758
U16525Z2,U16525Z2,2,0,7951,7757
U16525Z2,U16525Z2,2,0,7974,7757
U16525Z2,U16525Z1,2,0,14119,14223
U16525Z2,U16525Z1,2,0,14119,15735
U16449Z1,U16449Z1,2,0,14109,14223
U16449Z1,U16449Z1,2,0,14109,15735
U16525Z2,U16525Z2,2,0,14108,14222
U16525Z2,U16525Z2,2,0,14108,15734
U16449Z1,U16449Z2,2,0,14118,14222
U16449Z1,U16449Z2,2,0,14118,15734
U16525Z2,U16525Z1,2,0,14110,11226
U16449Z1,U16449Z1,2,0,14120,11226
U16525Z2,U16525Z2,2,0,14119,11225
U16449Z1,U16449Z2,2,0,14109,11225
U16525Z2,U16525Z1,2,0,14121,11237
U16449Z1,U16449Z1,2,0,14111,11237
U16525Z2,U16525Z2,2,0,14110,11236
U16449Z1,U16449Z2,2,0,14120,11236
U16525Z2,U16525Z1,2,0,14112,11228
U16449Z1,U16449Z1,2,0,14122,11228
U16525Z2,U16525Z2,2,0,14121,11227
U16449Z1,U16449Z2,2,0,14111,11227
U16525Z2,U16525Z1,2,0,14123,11239
U16449Z1,U16449Z1,2,0,14113,11239
U16525Z2,U16525Z2,2,0,14112,11238
U16449Z1,U16449Z2,2,0,14122,11238
U16449Z1,U16449Z1,2,0,14124,11230
U16525Z2,U16525Z1,2,0,14072,11230
U16525Z2,U16525Z2,2,0,14123,11229
U16449Z1,U16449Z2,2,0,14113,11229
U16525Z2,U16525Z1,2,0,14125,11241
U16449Z1,U16449Z1,2,0,14073,11241
U16449Z1,U16449Z2,2,0,14124,11240
U16525Z2,U16525Z2,2,0,14072,11240
U16525Z2,U16525Z1,2,0,14116,11232
U16449Z1,U16449Z1,2,0,14126,11232
U16525Z2,U16525Z2,2,0,14125,11231
U16449Z1,U16449Z2,2,0,14073,11231
U16525Z2,U16525Z1,2,0,14129,11243
U16449Z1,U16449Z1,2,0,14117,11243
U16525Z2,U16525Z2,2,0,14116,11242
U16449Z1,U16449Z2,2,0,14126,11242
U16449Z1,U16449Z1,2,0,8336,75
U16525Z2,U16525Z1,2,0,115,75
U16444Z1,U16444Z2,2,0,8016,74
U16525Z2,U16525Z1,2,0,7735,86
U16449Z1,U16449Z1,2,0,8018,86
U16444Z1,U16444Z2,2,0,7994,85
U16525Z2,U16525Z2,2,0,8032,85
U16449Z1,U16449Z1,2,0,7736,92
U16449Z1,U16449Z1,2,0,7736,17062
U16449Z1,U16449Z1,2,0,7736,18312
U16525Z2,U16525Z1,2,0,8034,92
U16525Z2,U16525Z1,2,0,8034,17062
U16525Z2,U16525Z1,2,0,8034,18312
U16444Z1,U16444Z2,2,0,8006,91
U16444Z1,U16444Z2,2,0,8006,17061
U16444Z1,U16444Z2,2,0,8006,18311
U16449Z1,U16449Z1,2,0,8035,123
U16525Z2,U16525Z2,2,0,8017,98
U16525Z2,U16525Z2,2,0,8017,17066
U16525Z2,U16525Z2,2,0,8017,18316
U16444Z1,U16444Z2,2,0,8033,98
U16444Z1,U16444Z2,2,0,8033,17066
U16444Z1,U16444Z2,2,0,8033,18316
U16525Z2,U16525Z1,2,0,8036,111
U16444Z1,U16444Z2,2,0,8336,116
U16444Z1,U16444Z2,2,0,8336,17074
U16444Z1,U16444Z2,2,0,8336,18324
U16525Z2,U16525Z1,2,0,8021,78
U16449Z1,U16449Z1,2,0,8037,78
U16525Z2,U16525Z2,2,0,7735,110
U16449Z1,U16449Z2,2,0,8018,110
U16525Z2,U16525Z1,2,0,8071,88
U16449Z1,U16449Z1,2,0,8039,88
U16449Z1,U16449Z2,2,0,7736,130
U16525Z2,U16525Z2,2,0,8034,130
U16449Z1,U16449Z1,2,0,8072,131
U16525Z2,U16525Z1,2,0,8023,131
U16525Z2,U16525Z2,2,0,8036,93
U16525Z2,U16525Z2,2,0,8036,17063
U16525Z2,U16525Z2,2,0,8036,18313
U16525Z2,U16525Z2,2,0,8021,87
U16449Z1,U16449Z2,2,0,8037,87
U16449Z1,U16449Z1,2,0,8024,80
U16525Z2,U16525Z2,2,0,8038,102
U16525Z2,U16525Z2,2,0,8038,17068
U16525Z2,U16525Z2,2,0,8038,18318
U16525Z2,U16525Z2,2,0,8071,79
U16449Z1,U16449Z2,2,0,8039,79
U16449Z1,U16449Z1,2,0,8003,113
U16525Z2,U16525Z1,2,0,8042,113
U16449Z1,U16449Z2,2,0,8072,112
U16525Z2,U16525Z2,2,0,8023,112
U16525Z2,U16525Z1,2,0,8025,105
U16525Z2,U16525Z1,2,0,8025,17069
U16525Z2,U16525Z1,2,0,8025,18319
U16449Z1,U16449Z2,2,0,8024,126
U16449Z1,U16449Z2,2,0,8024,133
U16449Z1,U16449Z2,2,0,8003,120
U16449Z1,U16449Z2,2,0,8003,17076
U16449Z1,U16449Z2,2,0,8003,18326
U16525Z2,U16525Z2,2,0,8042,120
U16525Z2,U16525Z2,2,0,8042,17076
U16525Z2,U16525Z2,2,0,8042,18326
U16449Z1,U16449Z1,2,0,8043,121
U16449Z1,U16449Z1,2,0,8043,17077
U16449Z1,U16449Z1,2,0,8043,18327
U16449Z1,U16449Z2,2,0,8026,81
U16449Z1,U16449Z2,2,0,8043,106
U16449Z1,U16449Z2,2,0,8043,17070
U16449Z1,U16449Z2,2,0,8043,18320
U16449Z1,U16449Z1,2,0,8028,107
U16449Z1,U16449Z1,2,0,8028,17071
U16449Z1,U16449Z1,2,0,8028,18321
U16525Z2,U16525Z1,2,0,8044,107
U16525Z2,U16525Z1,2,0,8044,17071
U16525Z2,U16525Z1,2,0,8044,18321
U16449Z1,U16449Z2,2,0,8035,423
U16525Z2,U16525Z1,2,0,14134,14223
U16525Z2,U16525Z1,2,0,14134,15735
U16444Z1,U16444Z2,2,0,14132,14222
U16444Z1,U16444Z2,2,0,14132,15734
U16444Z1,U16444Z2,2,0,14130,11225
U16525Z2,U16525Z2,2,0,14134,11225
U16525Z2,U16525Z1,2,0,14131,11228
U16449Z1,U16449Z1,2,0,14135,11228
U16525Z2,U16525Z1,2,0,14136,11239
U16525Z2,U16525Z2,2,0,14131,11238
U16444Z1,U16444Z2,2,0,14135,11238
U16449Z1,U16449Z2,2,0,14135,11238
U16449Z1,U16449Z1,2,0,14137,11230
U16525Z2,U16525Z2,2,0,14136,11229
U16525Z2,U16525Z1,2,0,14138,11241
U16444Z1,U16444Z2,2,0,14137,11240
U16449Z1,U16449Z2,2,0,14137,11240
U16449Z1,U16449Z1,2,0,14139,11232
U16525Z2,U16525Z2,2,0,14138,11231
U16444Z1,U16444Z2,2,0,14139,11242
U16449Z1,U16449Z2,2,0,14139,11242
U16608Z16,U16608Z2,2,0,8076,91
U16608Z16,U16608Z2,2,0,8076,17061
U16608Z16,U16608Z2,2,0,8076,18311
U16608Z16,U16608Z2,2,0,8046,98
U16608Z16,U16608Z2,2,0,8046,17066
U16608Z16,U16608Z2,2,0,8046,18316
U16608Z16,U16608Z2,2,0,8065,122
U16608Z16,U16608Z2,2,0,8078,110
U16608Z16,U16608Z2,2,0,8048,130
U16608Z16,U16608Z2,2,0,8013,126
U16608Z16,U16608Z2,2,0,7981,120
U16608Z16,U16608Z2,2,0,7981,17076
U16608Z16,U16608Z2,2,0,7981,18326
U16608Z16,U16608Z2,2,0,8092,423
U16608Z17,U16608Z2,2,0,8230,98
U16608Z17,U16608Z2,2,0,8230,17066
U16608Z17,U16608Z2,2,0,8230,18316
U16608Z17,U16608Z2,2,0,10158,122
U16608Z17,U16608Z2,2,0,10173,110
U16608Z17,U16608Z2,2,0,10190,130
U16608Z17,U16608Z2,2,0,8126,93
U16608Z17,U16608Z2,2,0,8126,17063
U16608Z17,U16608Z2,2,0,8126,18313
U16608Z17,U16608Z2,2,0,1968,87
U16608Z17,U16608Z2,2,0,10192,102
U16608Z17,U16608Z2,2,0,10192,17068
U16608Z17,U16608Z2,2,0,10192,18318
U16608Z17,U16608Z2,2,0,10183,79
U16608Z17,U16608Z2,2,0,1970,112
U16608Z17,U16608Z2,2,0,8120,126
U16608Z17,U16608Z2,2,0,10187,120
U16608Z17,U16608Z2,2,0,10187,17076
U16608Z17,U16608Z2,2,0,10187,18326
U16608Z17,U16608Z2,2,0,10196,81
U16608Z17,U16608Z2,2,0,8183,106
U16608Z17,U16608Z2,2,0,8183,17070
U16608Z17,U16608Z2,2,0,8183,18320
U16608Z17,U16608Z2,2,0,8164,423
U16608Z17,U16608Z2,2,0,8159,7757
U16608Z17,U16608Z2,2,0,14220,11242
U16608Z17,U16608Z2,2,0,8222,91
U16608Z17,U16608Z2,2,0,8222,17061
U16608Z17,U16608Z2,2,0,8222,18311
U16608Z17,U16608Z2,2,0,420,98
U16608Z17,U16608Z2,2,0,420,17066
U16608Z17,U16608Z2,2,0,420,18316
U16608Z17,U16608Z2,2,0,8089,122
U16608Z17,U16608Z2,2,0,8209,110
U16608Z16,U16608Z2,2,0,8224,130
U16608Z16,U16608Z2,2,0,8211,93
U16608Z16,U16608Z2,2,0,8211,17063
U16608Z16,U16608Z2,2,0,8211,18313
U16608Z16,U16608Z2,2,0,7776,87
U16608Z16,U16608Z2,2,0,8198,102
U16608Z16,U16608Z2,2,0,8198,17068
U16608Z16,U16608Z2,2,0,8198,18318
U16608Z16,U16608Z2,2,0,8213,79
U16608Z16,U16608Z2,2,0,8244,112
U16608Z16,U16608Z2,2,0,433,126
U16608Z16,U16608Z2,2,0,8200,120
U16608Z16,U16608Z2,2,0,8200,17076
U16608Z16,U16608Z2,2,0,8200,18326
U16608Z16,U16608Z2,2,0,8241,423
U16608Z16,U16608Z2,2,0,8194,423
U16608Z16,U16608Z2,2,0,8249,85
U16608Z16,U16608Z2,2,0,8272,98
U16608Z16,U16608Z2,2,0,8272,17066
U16608Z16,U16608Z2,2,0,8272,18316
U16608Z16,U16608Z2,2,0,8251,110
U16608Z16,U16608Z2,2,0,8282,126
U16608Z16,U16608Z2,2,0,8284,120
U16608Z16,U16608Z2,2,0,8284,17076
U16608Z16,U16608Z2,2,0,8284,18326
U16608Z17,U16608Z2,2,0,8289,130
U16608Z16,U16608Z2,2,0,8293,102
U16608Z16,U16608Z2,2,0,8293,17068
U16608Z16,U16608Z2,2,0,8293,18318
U16608Z16,U16608Z2,2,0,8315,126
U16608Z17,U16608Z2,2,0,8309,423
U16608Z16,U16608Z2,2,0,8301,7757
U17423Z21,U17423Z7,2,0,1842,191
U17446Z2,U17446Z1,2,0,1842,16089
U17423Z21,U17423Z7,2,0,1844,193
U17423Z21,U17423Z7,2,0,1844,16091
U17446Z2,U17446Z1,2,0,1844,16091
U17423Z21,U17423Z7,2,0,1861,186
U17423Z21,U17423Z7,2,0,1861,16084
U17446Z2,U17446Z1,2,0,1861,16084
U17423Z21,U17423Z7,2,0,8908,176
U17423Z21,U17423Z7,2,0,8908,16074
U17446Z2,U17446Z1,2,0,8908,16074
U17423Z21,U17423Z7,2,0,1859,7668
U17434Z2,U17434Z1,2,0,1885,154
U17434Z2,U17434Z1,2,0,1885,16052
U17434Z2,U17434Z1,2,0,209,191
U17434Z2,U17434Z1,2,0,209,16089
U17423Z21,U17423Z7,2,0,209,174
U17423Z21,U17423Z7,2,0,209,16072
U17423Z21,U17423Z7,2,0,18329,16072
U17434Z2,U17434Z1,2,0,1869,193
U17434Z2,U17434Z1,2,0,1869,16091
U17423Z21,U17423Z7,2,0,1871,186
U17423Z21,U17423Z7,2,0,1871,16084
U17423Z21,U17423Z7,2,0,18438,16084
U17434Z2,U17434Z1,2,0,2187,178
U17434Z2,U17434Z1,2,0,2187,16076
U17423Z21,U17423Z7,2,0,1877,142
U17423Z21,U17423Z7,2,0,1877,16040
U17423Z21,U17423Z7,2,0,18444,16040
U17423Z21,U17423Z7,2,0,1887,176
U17423Z21,U17423Z7,2,0,1887,16074
U17423Z21,U17423Z7,2,0,18454,16074
U17434Z2,U17434Z1,2,0,1887,176
U17434Z2,U17434Z1,2,0,1887,16074
U17434Z2,U17434Z1,2,0,1871,176
U17434Z2,U17434Z1,2,0,1871,16074
U17423Z21,U17423Z7,2,0,1889,188
U17423Z21,U17423Z7,2,0,1889,16086
U17423Z21,U17423Z7,2,0,18456,16086
U17423Z21,U17423Z7,2,0,2191,169
U17423Z21,U17423Z7,2,0,2191,16067
U17423Z21,U17423Z7,2,0,18493,16067
U17434Z2,U17434Z1,2,0,2191,169
U17434Z2,U17434Z1,2,0,2191,16067
U17423Z21,U17423Z7,2,0,1879,223
U17423Z21,U17423Z7,2,0,1879,16121
U17423Z21,U17423Z7,2,0,18446,16121
U17423Z21,U17423Z7,2,0,1869,8674
U17423Z21,U17423Z7,2,0,1869,16532
U17423Z21,U17423Z7,2,0,18436,16532
U17423Z21,U17423Z7,2,0,1887,8661
U17423Z21,U17423Z7,2,0,1887,11122
U17423Z21,U17423Z7,2,0,1887,16519
U17423Z21,U17423Z7,2,0,1887,16611
U17434Z2,U17434Z1,2,0,8990,7668
U17434Z2,U17434Z1,2,0,8990,16456
U17434Z2,U17434Z1,2,0,1867,8823
U17434Z2,U17434Z1,2,0,1867,11134
U17434Z2,U17434Z1,2,0,1867,16544
U17434Z2,U17434Z1,2,0,1867,16623
U17423Z21,U17423Z7,2,0,2169,174
U17423Z21,U17423Z7,2,0,7896,193
U17423Z21,U17423Z7,2,0,7896,16091
U17446Z2,U17446Z1,2,0,7896,16091
U17423Z21,U17423Z7,2,0,2172,176
U17423Z21,U17423Z7,2,0,2172,16074
U17446Z2,U17446Z1,2,0,2172,16074
U17423Z21,U17423Z7,2,0,2160,7668
U17434Z2,U17434Z1,2,0,2200,191
U17434Z2,U17434Z1,2,0,2200,16089
U17423Z21,U17423Z7,2,0,2193,186
U17423Z21,U17423Z7,2,0,2193,16084
U17423Z21,U17423Z7,2,0,2183,186
U17434Z2,U17434Z1,2,0,2183,186
U17434Z2,U17434Z1,2,0,2183,16084
U17423Z21,U17423Z7,2,0,2204,165
U17423Z21,U17423Z7,2,0,2204,16063
U17434Z2,U17434Z1,2,0,2204,165
U17434Z2,U17434Z1,2,0,2204,16063
U17423Z21,U17423Z7,2,0,2189,142
U17423Z21,U17423Z7,2,0,2189,16040
U17434Z2,U17434Z1,2,0,2189,142
U17434Z2,U17434Z1,2,0,2189,16040
U17423Z21,U17423Z7,2,0,2208,180
U17434Z2,U17434Z1,2,0,2208,180
U17434Z2,U17434Z1,2,0,2208,16078
U17434Z2,U17434Z1,2,0,2193,176
U17434Z2,U17434Z1,2,0,2193,16074
U17434Z2,U17434Z1,2,0,2223,188
U17434Z2,U17434Z1,2,0,2223,16086
U17434Z2,U17434Z1,2,0,2199,161
U17434Z2,U17434Z1,2,0,2199,16059
U17423Z21,U17423Z7,2,0,2223,171
U17423Z21,U17423Z7,2,0,2223,16069
U17434Z2,U17434Z1,2,0,2210,223
U17434Z2,U17434Z1,2,0,2210,16121
U17434Z2,U17434Z1,2,0,2218,8823
U17434Z2,U17434Z1,2,0,2218,11134
U17434Z2,U17434Z1,2,0,2218,16544
U17434Z2,U17434Z1,2,0,2218,16623
U17311Z2,U17311Z3,2,0,7306,182
U17311Z2,U17311Z3,2,0,7306,16080
U17311Z2,U17311Z3,2,0,7824,137
U17311Z2,U17311Z3,2,0,7824,16035
U17335Z7,U17335Z3,2,0,7824,154
U17335Z7,U17335Z3,2,0,7824,16052
U17335Z7,U17335Z3,2,0,7293,191
U17335Z7,U17335Z3,2,0,7293,16089
U17335Z1,U17335Z2,2,0,7307,192
U17335Z1,U17335Z2,2,0,7307,16090
U17311Z2,U17311Z3,2,0,7270,192
U17311Z2,U17311Z3,2,0,7270,16090
U17335Z7,U17335Z3,2,0,7260,138
U17335Z7,U17335Z3,2,0,7260,16036
U17335Z7,U17335Z3,2,0,7270,147
U17335Z7,U17335Z3,2,0,7270,16045
U17311Z2,U17311Z3,2,0,7252,164
U17311Z2,U17311Z3,2,0,7252,16062
U17335Z1,U17335Z2,2,0,7271,164
U17335Z1,U17335Z2,2,0,7271,16062
U17311Z2,U17311Z4,2,0,7279,156
U17311Z2,U17311Z4,2,0,7279,16054
U17311Z2,U17311Z3,2,0,7295,148
U17311Z2,U17311Z3,2,0,7295,16046
U17335Z1,U17335Z2,2,0,7296,177
U17335Z1,U17335Z2,2,0,7296,16075
U17335Z1,U17335Z2,2,0,7264,150
U17335Z1,U17335Z2,2,0,7264,16048
U17311Z2,U17311Z3,2,0,7297,150
U17311Z2,U17311Z3,2,0,7297,16048
U17335Z1,U17335Z2,2,0,7273,141
U17335Z1,U17335Z2,2,0,7273,16039
U17311Z2,U17311Z3,2,0,7254,141
U17311Z2,U17311Z3,2,0,7254,16039
U17335Z7,U17335Z3,2,0,7317,178
U17335Z7,U17335Z3,2,0,7317,16076
U17335Z1,U17335Z2,2,0,9006,194
U17335Z1,U17335Z2,2,0,9006,16092
U17335Z1,U17335Z2,2,0,7311,187
U17335Z1,U17335Z2,2,0,7311,16085
U17311Z2,U17311Z3,2,0,7274,187
U17311Z2,U17311Z3,2,0,7274,16085
U17335Z7,U17335Z3,2,0,7274,142
U17335Z7,U17335Z3,2,0,7274,16040
U17335Z1,U17335Z2,2,0,8666,153
U17335Z1,U17335Z2,2,0,8666,16051
U17335Z1,U17335Z2,2,0,7255,160
U17335Z1,U17335Z2,2,0,7255,16058
U17311Z2,U17311Z3,2,0,7289,160
U17311Z2,U17311Z3,2,0,7289,16058
U17335Z1,U17335Z2,2,0,8666,197
U17335Z1,U17335Z2,2,0,8666,16095
U17335Z1,U17335Z2,2,0,143,197
U17335Z1,U17335Z2,2,0,143,16095
U17335Z7,U17335Z3,2,0,7289,188
U17335Z7,U17335Z3,2,0,7289,16086
U17335Z1,U17335Z2,2,0,7275,181
U17335Z1,U17335Z2,2,0,7275,16079
U17311Z2,U17311Z3,2,0,7302,181
U17311Z2,U17311Z3,2,0,7302,16079
U17335Z7,U17335Z3,2,0,7302,161
U17335Z7,U17335Z3,2,0,7302,16059
U17335Z1,U17335Z2,2,0,7290,170
U17335Z1,U17335Z2,2,0,7290,16068
U17311Z2,U17311Z3,2,0,7302,170
U17311Z2,U17311Z3,2,0,7302,16068
U17311Z2,U17311Z3,2,0,7319,170
U17311Z2,U17311Z3,2,0,7319,16068
U17335Z1,U17335Z2,2,0,7311,199
U17335Z1,U17335Z2,2,0,7311,16097
U17335Z7,U17335Z3,2,0,7289,171
U17335Z7,U17335Z3,2,0,7289,16069
U17335Z1,U17335Z2,2,0,7307,157
U17335Z1,U17335Z2,2,0,7307,16055
U17311Z2,U17311Z3,2,0,7270,157
U17311Z2,U17311Z3,2,0,7270,16055
U17335Z1,U17335Z2,2,0,7296,157
U17335Z1,U17335Z2,2,0,7296,16055
U17311Z2,U17311Z3,2,0,7317,157
U17311Z2,U17311Z3,2,0,7317,16055
U17311Z2,U17311Z3,2,0,7317,205
U17311Z2,U17311Z3,2,0,7317,16103
U17335Z7,U17335Z3,2,0,7310,204
U17335Z7,U17335Z3,2,0,7310,16102
U17335Z7,U17335Z3,2,0,7319,223
U17335Z7,U17335Z3,2,0,7319,16121
U17311Z2,U17311Z3,2,0,7272,8662
